?,1
&,85
+,1
1,4
100%,1
1051_small,1
12,1
2,1
2%,5
20,1
20g,1
2889_small,1
3,4
350egg,1
451,3
5,1
52,1
6,1
65,2
6inch,1
a,5
able,1
about,1
abt,1
acai,1
acorn,1
activa,1
active,1
activia,1
(activia,1
activia),1
addictives,1
advacado,1
aged,1
aid,1
albacore,1
ale,3
alfredo,11
all,2
almond,35
almonds,14
aloe,1
alphabet,1
am,1
american,2
amy,1
amys,2
amy's,2
an,2
anchovy,1
and,159
antipasti,1
appalam,1
apple,95
applepie,1
apples,2
applesauce,2
applw,1
apricot,2
aramark,1
arbya,1
arbys,1
arby's,2
arroz,1
artichoke,1
asian,3
asparagus,5
aspargus,1
assorted,4
au,4
avacado,12
avacardo,3
avacodo,1
available,1
avcado,1
avocado,29
avocardo,3
avocato,4
b,1
babana,1
babulgum,1
baby,16
babyruth,1
bacon,295
badam,6
bag,1
bagel,49
bagels,1
bagle,2
baguette,2
bajji,1
bake,2
baked,23
bakers,1
bakes,1
bakes=banquet,1
ball,17
balla,1
balls,3
balsamic,1
bana,1
banama,1
banan,1
banana,206
bananas,1
banane,1
bannana,2
(banquet),1
bapad,1
bar,99
bar),3
barbecue,2
barbeque,4
barccoli,1
barfi,1
barley,4
barry,1
bartlett,1
base,1
basic,1
basil,6
basta,1
bbq,4
beacon,5
bead,1
beaf,2
bean,75
beans,357
beaverage,1
becon,1
beed,1
beef,391
beefsteak,2
been,6
beens,3
beer,7
beet,1
beetroot,3
beets,2
begal,1
begel,1
bell,11
bell),1
ben,1
bennana,1
bernard,1
berry,7
beverage,2
bhel,1
bhoori,1
big,3
billberry,1
biriyani,10
birthday,2
biryani,6
biscotti,1
biscue,1
biscuit,51
biscuites,1
biscuits,4
biscut,12
biscutes,1
biscuts,3
biskate,1
bisket,2
bisque,2
bit,2
bites,1
bits,1
bkueberry,1
black,46
blackberries,1
blackgrapes,1
blanket,2
bl.cherry,1
blend,1
bleu,1
blond,1
bloody,1
blt,3
bluberry,2
blue,1
blueberries,3
blueberry,24
(blueberry,1
blueberry),1
blurry,1
boccoli,1
boil,2
boild,1
boiled,25
bok,2
bokchoy,1
bologna,1
bolognese,1
bonda,1
boneless,4
bonne,1
boost,1
booty,1
borcholi,1
bore,1
bottel,1
bottle,1
bowl,2
brad,2
brade,1
bran,6
brand,2
bratwurst,1
brawn,1
brea,1
bread,1025
bread),2
breaded,6
breadstick,2
breakfast,11
breast,16
brewed,1
brie,2
brinjal,4
brittle,1
briyani,2
brocccoli,1
broccli,1
broccoli,75
broccolli,5
broceli,1
brocelli,1
brochili,1
brocholi,12
brocholli,10
brocoi,1
brocoli,40
brocolli,27
brocooli,1
broiled,3
brokkoli,1
brokuly,1
broth,9
browine,1
brown,41
brownbread,1
brownie,22
browniw,1
brownrice,1
browns,1
brussel,9
brussels,2
brute,1
buffalo,2
bugles,1
builder's,1
buisket,3
bulgur,1
bull,2
bull),1
bun,35
bunches,1
bunn,1
buns,2
burger,45
(burger,3
burguer,2
burito,1
buritto,1
burrito,19
buscuit,14
buscuits,1
butter,99
buttered,6
butterfinger,6
butternut,1
butterscotch,1
button,1
c,5
cabab,1
cabage,2
cabbage,21
cacao,2
caesar,5
caesars,1
cafe,1
caffe,1
cake,143
cake),2
cakes,2
cakw,1
califlower,3
california,2
calon,1
calorie,2
calories,1
calos,1
calpico,1
calzone,5
(campbell's),1
campus,1
can,1
canada,2
canadian,1
candes,1
candied,1
candies,3
candy,88
(candy,2
candybar,1
cane,1
canned,3
cant,1
can't,11
canteloupe,1
capcicum,3
cappacino,1
cappuccino,3
cappuchino,1
cappuchino),1
cappucino,3
capsicum,10
capt,3
captain,3
(captin,2
caramel,14
carbonated,1
carmel,2
carot,1
carret,1
carrot,98
carrots,18
carrott,1
caserole,1
cashew,7
cashewnut,3
cashews,1
casonuts,1
casserole,13
catio,1
catlate,1
cauli,1
cauliflower,15
caulifowower,1
cayenne,1
cb,1
ccroissant,1
cearal,1
ceasar,11
ceaser,2
cedear,1
celery,9
ceral,1
cereal,148
cereals,65
certs,1
cgoc,1
chacho,1
chai,1
channa,4
chapathi,11
chapati,3
chapatti,1
chappadi,1
chappathi,6
chappati,3
chard,1
charm,2
charms,4
chart,1
chass,1
chasse,5
chat,2
chatni,1
cheas,1
checks,1
cheddar,7
chee,1
cheee,1
cheerio,4
cheerios,8
(cheerios),1
&chees,1
cheesburger,1
cheescake,1
cheese,668
cheeseballs,1
cheeseburger,3
cheesecake,299
cheesey,1
cheetos,4
cheez,2
chef,3
chenna,1
cherio,1
cherries,1
cherry,16
chery,1
chese,2
chew,1
chewing,2
chewy,5
chex,7
chi,2
chia,1
chichen,1
chick,9
chicked,1
chicken,1115
(chicken,1
chickenand,1
chickenfry,1
chickenpot,1
chicker,1
chickpea,4
chickpeaks,1
chickpeas,6
chic.pot,1
chik,1
chiken,2
chile,1
chili,13
chilie,1
chill,1
chilles,1
chilli,13
chillie,4
chilly,1
chines,1
chinese,19
chip,71
chipotle,1
chipped,1
chips,440
chobani,7
(chobani),1
choc,2
choc.,2
chochoes,3
chocholate,1
chochos,4
choclate,5
choclates,1
choco,10
chocofudge,1
chocolare,1
chocolate,881
chocolatecake,1
chocolatey,1
chocos,1
choklate,1
chokolata,1
chole,1
chop,9
chop),1
chopped,4
chow,2
chowder,6
chowmein,3
choy,2
chposuey,1
chrispie,1
christian's,1
chunk,1
chunks,1
chupe,8
&chupe,1
chutney,5
ciabatta,2
ciabbatta,1
cider,2
cilantro,2
cilli,1
cinn.,1
cinna,1
cinnamin,1
cinnamon,8
cinnaswirl,1
cinnemon,1
cinnomon,1
cioppino,1
cl,1
clam,4
clams,2
clancy's,1
classic,3
clear,1
clementine,9
clif,1
cliff,1
club,3
cluliflower,1
coated,1
cob,1
cobb,2
coca,2
cocacola,2
cocktail,2
coco,2
cocoa,5
coconut,6
cod,1
cofee,9
coffe,9
coffee,150
coffee1,1
coke,11
cokokola,1
cola,9
cold,6
coldslaw,1
coldslow,1
coldsslow,1
cole,3
coleslaw,3
collard,1
colly,1
colslaw,1
combination,2
combos,1
con,2
condensed,1
cone,5
contains,1
cooked,7
cookie,475
cookies,11
cool,14
cooldrinks,1
cooler,1
cordon,1
coriandor,1
corinader,1
corn,163
cornbread,6
corned,2
cornflacks,1
cornflakes,2
cotfee,1
cottage,8
cous,3
couscous,3
covered,3
cqasserole,1
crab,9
crabcake,1
cracker,51
crackers,26
crackersa,1
crackle,1
cramberry,1
cranberries,1
cranberry,3
crea,1
cream,390
creamcake,1
creamer,3
creamy,10
crecker,1
creme,1
crepe,1
crescent,2
cresent,2
cripses,1
cripsy,1
crisp,7
crisps,5
crispy,5
crlery,1
croissant,9
croissantwich,1
cron,2
crosons,1
crossiant,2
crouton,2
croutons,3
crowd,3
crstyal,1
crumble,1
crumbs,2
crumple,1
crunch,12
crunchie,3
crunchy,8
crusty,1
cruton,1
crystal,2
cube,4
cucumber,36
cucumbers,3
cuisine,1
culiflower,1
cup,11
cupcake,11
cups,1
curd,12
cured,1
currant,2
curry,69
curry),1
cuscus,1
custard,19
custurd,1
cut,3
cutlet,17
dad's,1
dairy,1
dall,1
daniel's,1
danish,1
dannon,5
(danon,1
dark,13
darkside,1
date,1
datefruits,1
dates,2
dd,2
de,3
deep,1
deli,1
delicious,1
delicous*,1
dessert,5
deviled,4
dew,5
dhaal,1
dhal,1
diet,3
dijon,1
dill,2
dinner,7
dip,12
dipping,2
dish,2
doe,1
doenut,3
dog,13
donat,1
donate,2
donit,1
donnut,1
donut,34
donuts,4
doodles,1
dorito,1
doritos,2
dosa,9
dosai,17
doss,5
doss&fry,1
double,3
doubleshot,1
dough,2
doughnut,25
dr,1
dressing,12
dried,6
drink,56
drinking,2
drinks,5
dripping,1
drizzled,1
drop,2
drumstick,2
dry,13
duck,21
due,1
dumpling,14
dumplings,6
dunkin,1
dunot,1
dunuts,1
edamame,1
edemame,1
egg,478
eggboil,2
eggdrop,1
eggfooyoung,1
eggo,4
eggplant,1
eggroll,3
eggs,7
ehrharic,1
empanada,3
empty,2
enchalda,1
enchilada,4
enchilda,2
enegry,1
energy,16
engergy,1
english,7
enhanced.,1
er,1
eral,1
espresso,2
eurest,1
(eurest),1
even,1
evolution,1
express,1
extra,1
fage,1
fagioli,1
faja,1
fajita,2
falafle,1
fanta,3
fat,3
fe,2
feel,1
feta,1
fettuccini,1
fiber,6
fibre,1
field,1
fig,3
filled,2
fillet,1
filling,1
finger,7
fingers,2
fire,1
fired,7
fish,112
fit,6
fitness,1
five,1
flake,55
flakes,26
flat,2
flatbreads,1
flavor,1
flavored,5
flax,1
flaxseed,1
(flik),1
floor,1
florentine,2
flour,6
flower,2
focassia,1
food,29
foods,2
footlong,2
forest,1
fork,2
fountain,1
&fr,1
frankfurter,2
frankie,8
frap,1
frappe,1
frappuccino,1
frappucino,1
free,7
french,345
fresh,2
fricasse,1
fridcheas,1
fried,859
fries,326
fritatta,1
fritta,1
fritter,3
friut,1
froot,1
frosted,5
frosting,4
froyo,1
frozen,6
fruit,140
(fruit,2
fruitcake,1
fruite,2
fruits,11
fruitsnacks,1
frute,1
fry,71
&fry,1
fudge,8
fug,1
fuji,2
fun,6
furit,1
g,1
g2,1
gabage,3
gala,1
gallo,3
(gallo,1
garbanzo,3
garden,3
gardetto's,1
garlic,13
garlick,3
garrotes,1
gatorade,6
gavottes,1
gayo,1
gem,5
gems,3
general,1
generic,1
(generic),5
german,1
gertrude,2
(gertrude,1
ghee,3
gherkin,1
ghiradelli,1
ghirardelli,2
gin,1
ginger,7
gingerbread,4
gins,1
giradelli,1
giro,1
giro),1
glass,2
glazed,2
glucose,1
goat,3
gold,1
good,1
goulash,2
gourmet,1
graham,1
grahm,1
grain,9
grains,2
grande,1
grannies,1
granola,42
granpla,1
grape,21
grapefruit,6
grapes,8
graph,1
grated,8
gratin,2
gravy,23
gream,1
greanbean,1
greaps,1
greavy,1
greej,1
greek,22
green,104
greenbeen,1
greens,11
grill,2
grilled,24
grits,1
gronola,2
grooves,1
ground,275
groundnut,1
groundnuts,1
grr,1
guaba,2
guacamole,7
guava,2
guave,1
gucamole,1
gulab,2
gum,2
gumbo,2
gumdrop,1
gummi,1
gummie,1
gummy,1
haleem,1
half,6
halva,1
halwa,6
ham,65
hamberger,2
hamburger,22
hamburguer,366
hanover,1
hard,2
hardboiled,1
harvest),1
hasbrown,1
hash,2
hashbrown,2
hashbrowns,1
hass,1
hawk,2
hawks),1
hazelnut,3
health,3
healthy,4
heart,2
heath,1
heavenly,1
helpings,1
hershey,3
hersheys,3
hershey's,2
hi,1
hoagie,1
hollandaise,1
homemade,6
homemade),1
homestyle,3
hominy,2
honey,25
horse,1
hot,40
hotdog,5
hotdogs,1
humis,1
hummas,1
hummus,12
humus,1
hunan,1
hunt's,1
i,1
iapple,1
ice,308
iceberg,1
icecream,8
iced,9
icing,5
idali,1
identify,8
idly,1
image,2
imperial,1
in,7
inari,1
inch,1
indian,11
instant,1
integral,1
is,1
israeli,3
it,1
italian,4
item,1
ithaca,2
it's,1
jack,3
jalapeno,1
jalepenos,1
jam,36
jamaican,1
jamoon,2
jarritos,3
jello,4
jellu,1
jelly,18
jerkey,4
jerky,2
jerry,1
jimmy,1
johnny,1
johns,1
john's,1
joy,8
jr,2
juce,2
jucie,2
juice,153
juise,2
jus,1
juse,3
k,13
ka,1
kaiser,1
(kalakand),1
kalamada,1
kalavai,1
kale,6
kashi,3
kat,2
katsu,1
kcup,1
kechup,1
keer,2
keerai,1
kellock,1
kellocks,1
kellogg,1
kellogg's,5
kellogs,1
kellog's,1
keloggs,5
kerat,1
kernal,1
ketchup,19
kettle,1
keurig,1
kevi,1
(kfc),1
kheema,1
kheer,1
khubani,1
kichidi,1
kid,1
kidney,4
kids,2
kim,1
kimchee,2
kimchi,3
kind,1
king,1
king),3
kiss,1
kit,3
kitkat,2
kiwi,6
kiwis,1
klondike,2
knot,1
kool,1
korn,1
kothamalli,1
kozy,1
krispies,1
krispy,1
kroger,1
kubus,1
la,1
ladies,1
lady's,1
lagsana,1
lait,1
lala,2
lamb,5
(lamb,1
larabar,1
large,2
lasagna,11
latte,11
layes,1
lays,7
lay's,1
lazania,1
leaf,11
leafy,1
lean,1
leaves,6
leche,2
leek,2
leg,7
legs,2
legume,1
lemon,19
lemonade,7
lemondae,1
lentil,1
lentils,1
lettuce,196
licorice,1
life,3
lifesaver,3
lifesavers,1
lifewater,1
light,20
lightly,1
lima,1
lime,4
limonade,1
lindor,2
linguini,1
link,3
lipton,1
liquor,1
little,1
liver,2
lo,5
loaf,7
lobster,6
loli,1
lollipop,1
long,1
loop,5
loops,12
lou,1
lowfat,2
lucky,4
lunch,7
lunchable,2
m,3
mac,9
macadamia,2
macaroni,42
macaronic,1
macarroni,1
maccaroni,8
macoroni,1
macroni,6
maida,1
maize,1
maltesers,1
maman,1
man,1
manchurian,1
manchurien,3
(manco,1
manco),1
mandarin,5
mandarina,1
mandarine,7
mango,20
mangold,1
maple,7
marblecake,1
(marcos),1
margarine,1
mariana,1
marinara,12
marinated,2
mario,1
market,3
(marketside),1
marmalade,1
marsala,1
marshmallow,1
marshmallows,1
marshmellow,2
maruchan,2
mary,1
masal,1
masala,14
mash,9
mashe,1
mashed,37
mashmellow,1
masial,1
masla,1
mass,1
matthews,1
matzoh,1
mava,1
max,1
mayer,1
mayo,3
mayonaise,15
mayonaisse,2
mayonase,2
mayonayse,1
mayonese,1
mayonnaise,4
mccafe,1
mcdonalds,1
mcdonald's,1
mcdondald's,1
mcmuffin,2
mcnuggets,1
me,1
meal,7
meals,1
meat,66
meatball,6
meatballs,3
meatloaf,8
medium,1
medley,2
meet,2
meeta,1
mein,8
meunster,1
mexican,11
(mexican),1
meyer,1
mi,1
micro,1
micxed,1
milanesa,1
milano,1
mild,1
milk,543
milk),3
milkshake,9
milky,1
millville,1
(millville),1
minced,10
mineral,3
minestrone,2
mini,12
mint,8
miso,2
mix,25
mixed,96
mixewd,1
mixture,2
mizzarella,1
(m&m,1
(m&m),1
m&m,8
m&ms,4
m&m's,6
mocha,2
mojo,1
molasses,1
momos,1
monster,5
mostaccoli,1
mountain,7
mozarella,3
mozzarella,6
mozzeralla,1
(mr.,1
m's,2
muesli,1
mufffin,1
muffin,29
muffin),1
mug,1
multi,1
multigrain,1
munthiri,1
muruku,1
mushrom,2
mushroom,26
mushroomand,1
mushrooms,4
musketeers,2
musroom,1
mustard,19
mustared,1
muttaikose,1
mutton,7
myonaise,1
n,7
'n,1
n',1
na,1
naan,4
nacho,6
nachos,2
naked,4
natural,1
nature,7
(nature,2
nestle,2
net,1
nil,1
nilk,1
no,19
(no,1
noddle,1
noddles,4
nodles,1
nogg,1
no_image,5
noir,2
non,4
none,9
noodels,5
noodiles,1
noodle,73
noodles,45
noodls,1
nooks,1
noolds,1
not,3
nudels,1
nugets,1
nugget,10
nuggets,9
nuguts,1
nuodle,1
nut,22
(nut,1
nutella,2
nutri,3
nutrigrain,1
nutrigrainbar,1
nutrition,9
nuts,29
o,1
oat,8
oatmal,1
oatmeal,41
oats,25
oceanspray,1
octopus,1
of,13
o'honey,1
oikos,1
(oikos),1
oil,6
oinstant,1
okra,1
old,1
oli,1
olive,18
olives,5
omelet,11
(omelet,1
omelete,1
omelette,6
omellete,1
omlate,1
omlet,25
omlete,1
omlette,25
on,7
one,9
ones,6
ones:,1
onian,1
onion,54
(onion,1
onions,7
onlet,1
or,2
oraganic,1
oragne,1
orange,150
oranges,7
oregano,2
oreo,1
organic,11
oriental,1
original,3
o's,1
oscar,1
otas,1
other,1
ots,3
oven,2
oyster,6
oz,1
p3,1
pack,5
package,1
packoda,1
pad,3
padam,3
paella,1
palak,2
pan,1
pancake,37
pancakes,11
paneer,5
(panera,1
panko,1
panner,1
pantry,3
papa,1
papad,3
papita,1
papps,1
paprika,1
paranta,1
parata,2
paratha,1
parfait,1
parica,2
parmasan,2
parmasean,1
parmesan,3
parota,1
parotta,1
parsley,2
parupp,1
parupp&,1
parupu,1
pasta,484
pastachio,1
paste,5
pastery,1
pastha,6
pastrami,1
pastry,13
pasts,1
pasty,1
patato,1
patch,2
pate,3
patty,11
pav,2
payasam,3
pb,1
pbutter,1
pea,24
peach,5
(peach),1
peanut,84
peanutbutter,4
peanuts,11
pear,10
peas,21
peaut,1
pebbles,1
pecan,2
penne,6
penut,2
peperoni,3
pepers,1
peppe,1
pepper,37
peppermint,1
pepperoni,30
peppers,10
pepsi,11
perch,1
perfect,2
pesto,2
(pesto),1
peter,1
petit,1
(petite),1
pho,2
pi,1
pica,1
pickle,20
pickled,4
pickles,1
pickles),1
pico,3
pics,1
picture,13
pie,34
piece,6
pieces,1
pig,2
pilaf,5
pinapple,1
pine,2
pineapple,20
pineapples,1
pink,1
pinot,1
pinto,1
pirate's,1
pista,4
pistach,1
pistachio,6
pistachios,2
pistacho,1
pistacio,1
pistaschio,1
pita,9
pizz,1
pizza,319
pizzas,1
plain,8
plaintains,1
plane,1
plant,2
plantain,1
plantane,1
planters,2
plate,2
plates,1
platter,4
plum,14
plumcake,1
pnut,1
po,1
poached,2
poatto,1
pocket,2
pockets,1
pokkodas,1
pokoda,1
poland,1
pollo,1
pollock,1
pomegranate,4
pomegranite,1
pomenut,1
poori,4
pop,41
popcorn,35
popcorns,1
pope's,1
popkon,1
popped,1
poppy,3
poppyseed,1
pops,1
(pop's),1
popsicle,1
poptart,3
porial,1
pork,264
porkchop,1
porridge,8
pot,7
potatato,1
potates,1
potato,227
&potato,3
potatoe,10
potatoes,17
potatos,5
potatowith,1
pototoes,1
potsticker,1
potstickers,1
pottyos,1
poulet,2
pounder,1
powder,2
powdered,2
power,2
powerade,3
powerbar,1
prawn,9
prawns,3
pressed,12
pretzel,24
pretzels,3
pretzle,2
primavera,1
prime,1
pringle,1
pringles,3
product,2
progesso,1
progresso,9
progresson,1
prone,1
prosciutto,1
protein,21
proteine,1
protien,1
prune,1
psitachios,1
pudding,27
puding,3
puff,12
puffe,1
puffed,2
puffs,2
pulav,1
pulled,4
pulp,2
pulses,2
pumpernickel,1
pumpkin,11
punch,5
pure,7
puree,2
puri,2
purple,2
putting,2
puttu,1
pwer,1
(qdoba,1
quaker,6
quarter,1
quesadilla,8
quesadillas,1
quesdilla,1
quesidia,1
(quest,1
quiche,1
quinoa,3
quiona,1
raaggi,1
rabdi,1
raddish,1
radish,1
ragi,1
raise,1
raised,1
raisin,9
raisins,1
rajama,1
ramen,8
ramin,1
ramon,1
ranch,8
rasin,1
rasna,4
raspberries,2
raspberry,7
rava,2
ravioli,9
ravoili,1
raw,6
(raw),2
read,1
recipe,1
red,31
(red,1
redbull,1
reduced,1
reeces,1
reeses,2
reese's,2
refresher,2
refreshers,1
rehab,1
rehab:,1
rehydrate,1
reindeer,1
reis,1
reserve,1
rhubarb,1
ri,1
rib,3
ribs,4
ric,2
rice,665
(rice),1
rice),1
rich,1
ricotta,1
rigatoni,2
ring,4
rings,3
rise,2
risotto,1
ritz,4
roast,67
roasted,22
role,4
roles,1
roll,58
rolls,4
romaine,1
romane,1
rools,1
root,1
rost,2
rosted,1
roti,12
rotini,1
rotini1,1
rotisserie,2
rotti,3
rotty,1
round,3
rudi,1
ruffles,1
ruks,1
rusk,4
russell,1
ruth,2
rye,1
s,1
's),1
sala,2
salad,266
salada,1
salami,8
salat,3
salate,2
salet,14
salets,1
salisbury,2
sallate,1
salmon,199
salot,1
salote,4
salsa,22
salt,7
salted,5
salty,1
samba,1
sambar,4
samosa,2
samoza,1
samsa,1
samwich,1
sand,1
sandwhich,11
sandwich,534
sandwiches,2
sandwitch,29
santa,3
sante,1
sanwich,1
sappathi,1
sapta,1
sasuage,2
sauce,133
sauge,1
saurkraut,1
sausage,39
sause,4
saussage,1
sauted,1
sauteed,8
saver,1
scallion,2
scalloped,3
scallops,2
sclice,1
scliced,1
scone,2
scramble,2
scrambled,34
sea,2
seafood,2
seagrams,1
seasame,1
seaweed,5
see,1
seed,7
seeds,4
sendwich,1
sesame,7
shack,1
shake,27
shakeology,2
shaved,1
shawarma,3
shawrma,2
shell,4
shepherds,1
ship,1
short,1
shortbread,1
shortcake,1
shredded,12
shrimp,39
side,3
sidedish,2
sifs,1
simplethings,1
sirloin,1
size,8
sized,1
skim,3
skin,1
skinless,1
skirt,1
skittle,1
skittles,5
slab,2
slaw,4
slice,25
sliced,6
slices,3
slider,1
small,4
smart,6
smarties,2
smashed,1
smidgens,1
smoked,2
smoothie,9
s'mores,1
snack,33
snacks,11
snaki,1
snaks,1
snap,2
snickers,8
snow,1
snyder's,2
soap,2
sobe,2
soda,84
soft,9
soicy,1
soiree,1
some,2
sooji,1
soop,1
sou,2
soup,221
soup11,1
souper,3
soupy,2
sour,30
sourdough,2
southern,1
soy,3
soya,5
soyabeans,1
spageti,1
spagetthi,1
spagetti,7
spaghetti,46
spaghettios,1
spaguetti,2
spaguetto,1
spanakopita,1
spanich,1
spanish,4
(spanish),1
sparking,1
spear,1
special,13
speghetti,1
sphagetti,1
spicdie,1
spicy,3
spiedie,1
spinach,99
(spinach),1
spinash,1
spincach,1
spinich,2
split,3
spniach,1
sports,1
spread,6
spring,9
sprinkles,1
sprite,1
sprout,11
sprouts,6
sq,1
square,2
squash,11
stabbery,1
stacy's,2
stalk,1
standard,1
starbucks,9
(starbucks),1
starburst,5
starbusrt,1
stawberry,1
steak,375
steamed,19
steel,1
stew,24
stewed,518
stick,13
stickers,1
sticks,3
sticky,1
stir,14
stirfry,2
stiry,1
stony,1
stonyfield,1
stout,1
stover,1
strawberries,4
strawberry,51
stri,1
string,12
strip,2
stripes,1
strips,4
strong,1
struddle,1
strudel,1
stuffed,10
stuffing,11
style,2
suace,1
sub,10
subway,9
(subway),1
sugar,20
sugarcane,1
sundae,1
sundried,2
sunflower,2
sunkist,5
suop,1
supe,1
super,2
supreme,1
surimi,1
sushi,191
sweet,59
sweets,3
swirl,1
swiss,4
synder's,1
syrup,11
t,1
tabasco,1
table,1
tacho,7
tachos,1
taco,35
(taco,1
tacos,6
take,1
(tamarind),1
tangarine,1
tangerine,11
tangerines,1
tart,15
tarts,3
tater,2
tator,2
tatul,1
tea,73
tell,4
tempura,1
tender,2
tenders,1
teriyaki,1
teriyoki,1
teryaki,2
texas,1
thai,4
the,2
thick,1
thigh,2
thin,5
thins,2
three,4
tibetian,2
tikka,1
tingmo,1
tip,1
tips,1
to,1
toast,99
toast1,1
toast240,1
toasted,4
toaster,1
toblerone,2
toffee,2
tofu,9
tomato,261
tomatochass,1
tomatoe,3
tomatoes,4
tomoto,1
tomotoe,1
ton,1
tonkatsu,1
too,1
tootsie,2
top,1
topping,4
toppings),1
torilla,1
tortellini,1
tortia,1
tortila,5
tortilla,38
tortillas,3
tossed,2
tost,1
tostada,1
tostitos,1
total,1
totias,1
tots,3
trail,7
treat,1
triscuit,1
trix,6
tropicana,3
truffle,2
truffles,1
tso,1
tuna,20
tunafish,1
turkey,106
turnip,1
turnover,1
turo,1
twist,2
twists,2
twix,5
twizzler,2
twizzlers,2
(twizzlers),1
underground,1
unknown,2
unsalted,1
up,2
upma,1
vada,1
vadai,1
valley,7
valley),2
vanilla,15
vara,1
variety,1
varruki,1
veetable,1
veg,35
&veg,1
vegatable,2
vegegable,1
vegegatable,1
vegetaable,1
vegetabke,1
vegetable,335
vegetables,47
vegetarian,3
veggie,11
veggies,9
vegiss,1
vegitable,4
vegitables,1
vegsalet,4
vegtable,4
velver,1
velvet,1
vera,1
verde,1
vienna,1
(village,1
vinaigrette,1
vine,1
vinegar,3
vodka,1
voska,1
w,1
wafer,16
wafers,2
waffel,2
waffer,1
waffle,21
waffles,4
wafle,1
wake,1
wallnut,1
walnut,4
walnuts,3
wanton,2
wantons,1
watchers,1
water,33
watercress,1
watermelon,5
wave,1
wavy,2
weath,1
wedges,2
wegmans,3
weight,1
weiner,1
weiners,1
welches,1
welchs,2
welch's,4
wendys,2
wendy's,1
wheat,40
whipped,11
whisky,1
white,51
whole,14
whopper,2
wich,1
wide,1
wiener,1
wild,5
wine,14
wing,7
wings,3
wise,2
with,103
won,1
wonton,1
wood,1
wopper,2
wrap,15
wrapped,1
wraps,2
yam,1
yellow,18
(yellow),1
yogert,1
yoghurt,1
yogurt,88
yogut,1
yoplait,6
york,2
you,1
youg,1
yougart,1
youghurt,1
yougurt,3
young's,1
zesty,1
zid,1
ziti,6
zone,1
zucchine,1
zucchini,6
zukini,1
